"Row.names";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj";"Length";"Description"
"NRRL3_00480";243.688057852386;0.193838234516242;0.24133878198032;0.803178970763383;0.421871298390375;0.6441676665583;3060;"plasma membrane ATPase"
"NRRL3_00920";1157.79191096235;-0.0997818424813798;0.124274944655235;-0.802911984859024;0.422025608378778;0.6441676665583;3696;"pre-mRNA-splicing factor ATP-dependent RNA helicase"
"NRRL3_05912";63.8929250735919;0.307150251823871;0.382496309935336;0.803014941178903;0.421966098739436;0.6441676665583;993;"hypothetical protein"
"NRRL3_10069";2525.98223853049;-0.0829991758288309;0.103379603023254;-0.802858333767848;0.422056621121186;0.6441676665583;3108;"cullin-associated Nedd8-dissociated protein 1, C-terminal part"
"NRRL3_00435";777.315762234403;-0.110214950469806;0.13731714182612;-0.80263067672474;0.422188231986131;0.644169536790451;3687;"Ulp1 protease family, C-terminal catalytic domain-containing protein"
"NRRL3_07968";94.524282287785;0.254784132724372;0.31742637779081;0.802655829983604;0.422173689448034;0.644169536790451;1032;"alpha/beta hydrolase fold-1 domain-containing protein"
"NRRL3_03595";133.836452786486;0.220021550971846;0.274242185364912;0.802289227235707;0.422385672514597;0.644189487224765;1836;"glycoside hydrolase family 32 protein"
"NRRL3_06122";3929.990218496;-0.0867369164755804;0.108114394289294;-0.802269827674273;0.422396891785169;0.644189487224765;2838;"LIM-domain binding protein/SEUSS-like protein"
"NRRL3_08996";319.847196029832;0.152107243397814;0.189564604291591;0.802403191071687;0.42231976779231;0.644189487224765;1038;"hypothetical protein"
"NRRL3_00198";263.782077239872;0.161413601186441;0.201261045670581;0.802011142536936;0.422546512811145;0.644218807759131;1386;"alcohol acetyltransferase/N-acetyltransferase family protein"
"NRRL3_00578";403.144845611552;-0.138204148927924;0.172305223410593;-0.802089142698782;0.422501394989212;0.644218807759131;573;"cytidine deaminase-like protein"
"NRRL3_00529";616.01083717522;-0.122999505255231;0.153447680215532;-0.801572921027328;0.422800046808431;0.644301218822336;882;"protein phosphatase inhibitor 2-like protein"
"NRRL3_03452";305.587069328868;-0.323723940212294;0.4039291598489;-0.801437411286155;0.422878464292197;0.644301218822336;1212;"hypothetical protein"
"NRRL3_07247";1824.47915722126;0.087690219677347;0.109427535317272;0.801354242541416;0.422926597032858;0.644301218822336;3693;"exportin-1/importin-beta domain-containing protein"
"NRRL3_08948";14.4849010796383;0.651664448963681;0.813047252907374;0.801508702764072;0.422837207906206;0.644301218822336;480;"uncharacterized protein"
"NRRL3_10199";4.68475512440528;1.19455279214637;1.49034745835353;0.801526372558826;0.422826982758612;0.644301218822336;1200;"calcineurin-like phosphoesterase domain-containing protein"
"NRRL3_01005";389.981598519028;-0.137953269867209;0.172263229794343;-0.800828302313299;0.423231051822295;0.644367646079522;1407;"mitochondrial distribution and morphology protein 10"
"NRRL3_01920";287.261842233346;-0.167892987215658;0.209622038134772;-0.800931947373369;0.423171043915225;0.644367646079522;1248;"cytoplasmic tRNA 2-thiolation protein 1"
"NRRL3_05538";1574.16030954791;0.0891827861879277;0.111341161439132;0.800986670474799;0.423139362612423;0.644367646079522;2202;"kinesin motor domain-containing protein"
"NRRL3_05779";466.145191488277;0.129016004599719;0.161090435079816;0.800891775702233;0.423194301720617;0.644367646079522;1725;"ATP-dependent protease La, substrate-binding domain-containing protein"
"NRRL3_00170";28.4978372209776;0.472385404038861;0.590572706111179;0.799876796117853;0.423782182932407;0.644545054297661;897;"lysophospholipase Lip2"
"NRRL3_00311";20.6686193420915;0.529971462230573;0.662750554411718;0.799654498517916;0.423911002551691;0.644545054297661;1983;"fungal-specific transcription factor"
"NRRL3_00988";848.308115559471;-0.10962211883208;0.137063253719779;-0.799792182492607;0.423831213128283;0.644545054297661;3198;"fungal-specific transcription factor"
"NRRL3_01516";1476.89847633907;-0.0904323271022969;0.113034771778579;-0.800039896390844;0.423687682240856;0.644545054297661;1839;"peroxin domain-containing protein"
"NRRL3_05010";53.5905122217259;-0.391477889729047;0.489472546482635;-0.799795397192793;0.42382935027806;0.644545054297661;1194;"hypothetical protein"
"NRRL3_05732";426.969883240169;0.133246862410265;0.166653748915134;0.799543144259652;0.423975540031976;0.644545054297661;1110;"hypothetical protein"
"NRRL3_07117";264.559871575596;-0.173112030031317;0.216520496538466;-0.799517980047504;0.423990125226197;0.644545054297661;1395;"hypothetical protein"
"NRRL3_07463";158.469771210065;0.228972536085031;0.286394257181743;0.799501143417577;0.423999883912033;0.644545054297661;1911;"fungal-specific transcription factor"
"NRRL3_10462";77.6182757184044;0.276955707261817;0.346240892511558;0.799893118495735;0.423772725152084;0.644545054297661;825;"hypothetical protein"
"NRRL3_11406";7.37957448136013;0.865099887581364;1.08183973097487;0.799656236327907;0.423909995416367;0.644545054297661;1554;"major facilitator superfamily, sugar transporter-like protein"
"NRRL3_02314";987.790303238187;-0.136001220899395;0.170177417634111;-0.799173138188075;0.424190025361349;0.644635749091893;1803;"methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial"
"NRRL3_04658";261.793744424906;0.197402543865401;0.246993869041819;0.799220420454963;0.424162613214816;0.644635749091893;2022;"fungal-specific transcription factor"
"NRRL3_05423";83.3339799040037;-0.27643250433473;0.345974214227838;-0.798997419364579;0.424291908364729;0.644691426503442;1878;"aryl sulfotransferase-like protein"
"NRRL3_02237";831.835502311414;-0.107567208990205;0.134653948105285;-0.798841849821577;0.424382120613112;0.644729356361956;1122;"WD repeat-containing protein"
"NRRL3_04492";555.85016641055;-0.12838722766558;0.160793912197382;-0.798458261951974;0.424604604884618;0.644968193830117;870;"WW domain-containing protein"
"NRRL3_06173";14.6237583236657;0.763133192745319;0.955945821888049;0.798301718854826;0.424695420813247;0.645006986328881;279;"hypothetical protein"
"NRRL3_10759";382.003711762741;-0.150654995943444;0.188781897820452;-0.798037299565294;0.424848845134572;0.645140838908054;2712;"alpha/beta hydrolase fold-1 domain-containing protein"
"NRRL3_08964";35.3960207485012;-0.456294347187172;0.572330219563137;-0.797257128123454;0.425301713632602;0.645614684283985;1122;"aminotransferase class IV family protein"
"NRRL3_09674";3998.45244088967;-0.0753847084397321;0.0945663504030814;-0.797162078460371;0.425356906658105;0.645614684283985;3987;"uncharacterized protein"
"NRRL3_11234";4193.26549321974;0.0815592666081335;0.10228783883053;0.797350570122619;0.425247458215203;0.645614684283985;1167;"actin-related protein 2"
"NRRL3_06723";1297.58274541514;-0.122984473466819;0.154301443909801;-0.797040328013469;0.42542761028813;0.645622825565507;237;"small nuclear ribonucleoprotein G"
"NRRL3_08438";10.9918224757887;-0.70770421067552;0.888086473068956;-0.796886600726965;0.425516893496224;0.645659156117351;1038;"alcohol dehydrogenase domain-containing protein"
"NRRL3_00446";22.4805577422264;0.507210535471845;0.636896012097282;0.79637888421002;0.425811847679856;0.645742344714986;1269;"major facilitator superfamily protein"
"NRRL3_01244";4067.36896815589;0.0804543977929754;0.100995848655778;0.796610938605868;0.42567702257976;0.645742344714986;3171;"calcium-transporting ATPase"
"NRRL3_02931";36.5321393998628;-0.397962825155766;0.49960597734376;-0.796553370461265;0.425710467718688;0.645742344714986;1566;"feruloyl esterase FaeB"
"NRRL3_06681";3991.39385354236;0.0773609412290131;0.0971453414436751;0.796342264892517;0.425833126015874;0.645742344714986;1884;"PWWP domain-containing protein"
"NRRL3_03031";101.696083239506;-0.241425014411813;0.303413158300468;-0.795697245841696;0.426208028056952;0.646211681023591;1062;"hypothetical protein"
"NRRL3_06068";18.5640033218199;-0.571122405734461;0.718088728555253;-0.79533681984331;0.426417600952995;0.646430241641078;1071;"resistance to 7-aminocholesterol Rta-like protein"
"NRRL3_08144";7.29749650783637;0.901683902609577;1.13431802624446;0.794912786138912;0.426664236039588;0.646704911229817;2349;"hypothetical protein"
"NRRL3_11140";26.3761145148069;0.4985455002014;0.627978186038885;0.793889837712499;0.427259566269412;0.64740864504034;1041;"kynurenine formamidase-like protein"
"NRRL3_11227";3247.48364754736;0.102933661031069;0.129654745220982;0.7939058524671;0.427250242358066;0.64740864504034;888;"coatomer subunit epsilon-like protein"
"NRRL3_04886";195.163621973826;0.185825150687747;0.234215247823723;0.793394761504187;0.427547861857295;0.647547581700173;354;"LSM domain-containing protein"
"NRRL3_05132";174.067778575509;0.203166909844202;0.256060356348864;0.793433676111117;0.427525196780658;0.647547581700173;1476;"mRNA N6-adenosine-methyltransferase subunit MT-A70-like protein"
"NRRL3_06670";56.7893072121698;0.32495105449934;0.409530146220136;0.793472855413843;0.427502378243919;0.647547581700173;1188;"COMT-type O-methyltransferase family protein"
"NRRL3_02458";17259.6521103755;-0.0874650876317528;0.110392872879714;-0.792307377733131;0.428181470892065;0.648310776219102;546;"immunoglobulin E-dependent histamine-releasing factor"
"NRRL3_03035";2190.38265149124;-0.114560004701402;0.144611372395831;-0.792192223913261;0.428248602002032;0.648310776219102;756;"dienelactone hydrolase domain-containing protein"
"NRRL3_06077";1443.24276357804;-0.0907179531723561;0.114507751771074;-0.79224289857442;0.428219059489731;0.648310776219102;2364;"phosphatidylinositol 3-/4-kinase catalytic domain-containing protein"
"NRRL3_10473";106.493660098749;-0.235576040532113;0.297765949481837;-0.791144994725069;0.428859385235971;0.649135965918602;1137;"calcineurin-like phosphoesterase domain-containing protein"
"NRRL3_05611";69.2971404544318;0.307002536558891;0.388250238505746;0.79073367151157;0.429099422803715;0.649300367032696;2067;"fungal-specific transcription factor"
"NRRL3_10038";6.24884334990307;0.927106801634919;1.172463986857;0.790733712956247;0.429099398613742;0.649300367032696;267;"hypothetical protein"
"NRRL3_02566";8.04417074116342;-0.831284858661315;1.05165221782517;-0.790456050556736;0.42926147933623;0.649446130350833;969;"NAD-dependent epimerase/dehydratase domain-containing protein"
"NRRL3_05229";64.862866792659;0.388193822943032;0.491266370417134;0.790190101173457;0.429416756141768;0.649581593300185;588;"hypothetical protein"
"NRRL3_04585";561.102840752242;0.139666440504207;0.176937315380555;0.789355485606942;0.429904265420374;0.650219508130831;885;"sensitivity to red light reduced SRR1 domain-containing protein"
"NRRL3_07028";3868.9508934992;0.0789757808747176;0.100112742909977;0.788868415539609;0.430188917538498;0.650414602524153;969;"Sec14 cytosolic factor "
"NRRL3_08046";181.990987167508;0.195693266459186;0.248082657016473;0.788822841599088;0.430215557329698;0.650414602524153;663;"glutathione S-transferase kappa-like protein"
"NRRL3_11613";2413.81296882537;-0.0958433746683951;0.121505772119876;-0.788796885911208;0.430230729895543;0.650414602524153;2112;"eIF4-gamma/eIF5/eIF2-epsilon domain-containing protein"
"NRRL3_03652";298.732796767134;0.166846826203954;0.211764829381575;0.78788733091894;0.430762612318147;0.65090095466191;1476;"alpha-mannosyltransferase-like protein"
"NRRL3_09212";1680.01031788209;0.087215230527082;0.110671316717943;0.788056319501093;0.430663763657552;0.65090095466191;1902;"G-patch domain-containing protein"
"NRRL3_10769";1177.23881145628;-0.0936602927994415;0.118883972584525;-0.787829433718243;0.430796481898209;0.65090095466191;1386;"RNA polymerase II-associated protein Leo1-like protein"
"NRRL3_11663";229.240245231246;0.175053521059018;0.22220661229738;0.787796183242032;0.430815933963049;0.65090095466191;1176;"fungal-specific transcription factor"
"NRRL3_00314";769.675687112454;-0.128533642612214;0.163208198381241;-0.78754403202203;0.430963463076264;0.650960331860396;2040;"ubiquitin system component Cue domain-containing protein"
"NRRL3_04534";373.488113333391;0.139619690780173;0.17733326967647;0.78732936597232;0.43108908338473;0.650960331860396;2538;"fungal-specific transcription factor"
"NRRL3_05484";24.0556403650907;0.48475575649155;0.615631881389961;0.787411716555482;0.43104089018143;0.650960331860396;7389;"polyketide synthase"
"NRRL3_10745";2180.00807929881;0.0868515901019077;0.110318739248732;0.78727866809723;0.431118754346162;0.650960331860396;1884;"pheromone-processing carboxypeptidase"
"NRRL3_10974";993.037860510336;-0.105505403455348;0.134093663475207;-0.786803796100736;0.431396730957958;0.65128053454478;1197;"RNA recognition motif domain-containing protein"
"NRRL3_10029";749.032360275727;0.110088613302826;0.139954781869328;0.786601299594129;0.431515298269878;0.6513600156133;1026;"D-isomer specific 2-hydroxyacid dehydrogenase domain-containing protein"
"NRRL3_10981";833.731082928321;-0.11538758843641;0.14676570597948;-0.786202659990222;0.431748767984831;0.651612887804813;1518;"diacylglycerol kinase domain-containing protein"
"NRRL3_03490";27.6744591392297;-0.454493097843555;0.578410745512263;-0.785761850674192;0.432007020276912;0.651635330267447;1944;"fungal-specific transcription factor"
"NRRL3_03693";469.441644048712;0.1295737884802;0.164904225569668;0.785751778237229;0.432012922354611;0.651635330267447;1233;"FAD-dependent oxidoreductase domain-containing protein"
"NRRL3_08146";674.481749083878;0.11036692035238;0.140442744840793;0.785849923949384;0.43195541456607;0.651635330267447;1596;"RNA recognition motif domain-containing protein"
"NRRL3_11075";5.12623405616948;1.01755043263711;1.29504320158939;0.785727017746043;0.432027431290562;0.651635330267447;789;"hypothetical protein"
"NRRL3_00792";1124.23974461211;-0.110698715050354;0.140907827005928;-0.785610830870995;0.432095517228773;0.651638553989241;762;"U2 small nuclear ribonucleoprotein A'"
"NRRL3_10741";112.330495743819;-0.236645482199116;0.301448745706612;-0.785027257766179;0.432437587221033;0.652054906047769;426;"hypothetical protein"
"NRRL3_05053";1072.69011719495;0.096197863299059;0.122773337333225;0.783540346695663;0.433309870481129;0.653071206562544;1710;"oligosaccharide translocation Rft1-like protein"
"NRRL3_08022";637.132976114255;0.116131814613435;0.148186876937863;0.78368487826443;0.433225037683165;0.653071206562544;1272;"GPI transamidase subunit PIG-U-like protein"
"NRRL3_11286";784.54232836275;-0.120826684368281;0.154188671220537;-0.78362880626594;0.433257947999544;0.653071206562544;2406;"DNA repair helicase"
"NRRL3_01353";7.83983236148983;0.81856372227493;1.04543001910301;0.7829923642113;0.433631596038018;0.653157591532264;1476;"flavin-containing monooxygenase"
"NRRL3_02896";4.81060670194286;-1.11717024570519;1.42659180333209;-0.783104349187916;0.433565837402071;0.653157591532264;1059;"intradiol ring-cleavage dioxygenase domain-containing protein"
"NRRL3_07528";1987.71807303561;-0.0943354422992324;0.120474196831951;-0.783034415500778;0.433606902447561;0.653157591532264;1026;"twinfilin-like protein"
"NRRL3_08030";132.277460484242;-0.213283296284191;0.272329271196787;-0.78318168056959;0.433520431050301;0.653157591532264;309;"complex 1 LYR family protein"
"NRRL3_08854";16.1184032280564;0.573088240534555;0.732887009582337;0.781959883367493;0.434238150159063;0.653971522896159;402;"RmlC-like cupin domain-containing protein"
"NRRL3_01441";1729.16557235807;-0.514138981463104;0.657698143910896;-0.781724847824352;0.434376295545329;0.65400456793774;651;"hypothetical protein"
"NRRL3_10196";89.4166181161348;-0.281089276451872;0.359588377630052;-0.781697334892896;0.434392468310433;0.65400456793774;1647;"major facilitator superfamily protein"
"NRRL3_08151";4577.69643492418;-0.0811597575805643;0.103862106413712;-0.781418366938197;0.434556472049449;0.654151812967795;1341;"methionine aminopeptidase"
"NRRL3_04159";188.629171760429;-0.189815679245107;0.243089536647855;-0.780846768900952;0.434892623098595;0.654358764860243;2130;"ankyrin repeat domain-containing protein"
"NRRL3_06140";2795.29093073056;-0.0838476911660556;0.107378053850774;-0.780864321517517;0.434882298347961;0.654358764860243;4275;"peptidase C19, ubiquitin carboxyl-terminal hydrolase domain-containing protein"
"NRRL3_10885";124.529149125291;0.304006493293264;0.389309998238092;0.780885398959987;0.434869900421161;0.654358764860243;1290;"uncharacterized protein"
"NRRL3_07089";60.7997428912688;-0.314267369594793;0.402710213080854;-0.780380927492635;0.43516669072963;0.654571787349593;2370;"alpha-L-fucosidase"
"NRRL3_08392";50.1450420044799;0.470273072124239;0.602536783150142;0.780488569785879;0.435103352880747;0.654571787349593;804;"glycoside hydrolase family 12 protein"
"NRRL3_00574";2819.43548464067;0.0822193842230448;0.105460041771706;0.779625940230794;0.4356110826324;0.655070188900143;621;"GTP-binding protein Ypt2"
"NRRL3_02512";6.16151527832873;-0.99337813389346;1.27445438162021;-0.779453661284121;0.435712524149125;0.655070188900143;1044;"fatty acid hydroxylase"
"NRRL3_03640";45.3100996171624;-0.367475822063736;0.471558480333498;-0.779279426390228;0.435815131224975;0.655070188900143;1647;"fungal-specific transcription factor"
"NRRL3_05745";3396.49503741451;-0.0842391531397808;0.10810216484529;-0.779255006228038;0.435829513392323;0.655070188900143;1701;"branchpoint-bridging protein"
"NRRL3_10959";1384.35281558484;-0.0917952916137868;0.117756412052768;-0.779535398655423;0.435664393743812;0.655070188900143;267;"small ubiquitin-like modifier protein"
"NRRL3_04072";4472.19839626393;-0.0853555810025105;0.10956677072239;-0.779027988501886;0.435963227769743;0.65517150624986;1338;"tRNA-binding domain-containing protein"
"NRRL3_03083";78.2449298612511;0.26960911870771;0.346349018790554;0.778431882524688;0.436314449224815;0.65559961569197;1737;"siderophore iron transporter 1-like protein"
"NRRL3_05947";351.228750633004;0.139297779605489;0.179031153653504;0.778064469578772;0.436531007556615;0.655825282905111;711;"histone deacetylase complex subunit SAP30-like protein"
"NRRL3_00618";27.8625609861161;-0.550152403570706;0.708304291417038;-0.776717591912465;0.437325405531129;0.656819019919909;1431;"F-box domain-containing protein"
"NRRL3_09983";1153.88716189695;-0.100872981746885;0.129869831156068;-0.776723745991967;0.437321773920156;0.656819019919909;1827;"sugar phosphate transporter domain-containing protein"
"NRRL3_00466";404.334336829373;-0.142352286654591;0.183394981863166;-0.776206007429378;0.437627359600891;0.657072776206717;1425;"DDH domain-containing protein"
"NRRL3_05724";1277.76424565297;0.0916800330137054;0.118111262046216;0.776217537814741;0.437620552665208;0.657072776206717;4848;"protein kinase domain-containing protein"
"NRRL3_11682";122.983875320546;0.251182509666899;0.323788173332634;0.775761841705237;0.437889618154728;0.657366654054523;537;"hypothetical protein"
"NRRL3_05005";1108.34129161296;0.096388198713689;0.124290012012247;0.775510414337968;0.438038114017013;0.657489686252788;2517;"septation and chromosome segregation protein"
"NRRL3_00632";809.578742237726;0.140261629422797;0.180931635165308;0.775218934459124;0.438210301591843;0.657556856741799;1242;"queuine tRNA-ribosyltransferase catalytic subunit"
"NRRL3_05225";1434.25277782663;0.198532485264276;0.256101765943181;0.775209356847322;0.43821596008954;0.657556856741799;762;"haemerythrin-like protein"
"NRRL3_01869";807.304194327883;-0.115099132037758;0.148570670099975;-0.774709651375377;0.438511246685202;0.657800156140349;666;"rhodanese-like domain-containing protein"
"NRRL3_02217";166.522107119458;0.191900877968396;0.247682458673251;0.774785905293181;0.438466179229523;0.657800156140349;909;"uncharacterized protein"
"NRRL3_02333";297.068283942912;-0.151819883221617;0.196010213495489;-0.774550879335229;0.43860509239857;0.657841062232889;969;"citrate lyase, beta subunit-like protein"
"NRRL3_03416";9.06677549027983;-0.780140359380384;1.00924858562623;-0.772991283308377;0.439527539353753;0.659124543383584;4176;"ABC transporter type 1, transmembrane domain-containing protein"
"NRRL3_01123";653.229127125706;-0.113186823097078;0.146490400634498;-0.772656929101356;0.439725443148405;0.659321260053019;1488;"micro-fibrillar-associated protein 1, C-terminal domain-containing protein"
"NRRL3_01157";2969.87077853467;0.077432305335777;0.100315927638596;0.771884457020017;0.440182863828617;0.659906975798902;1620;"lung seven transmembrane receptor-like protein"
"NRRL3_11655";159.895294295599;-0.231850388088156;0.300515891589384;-0.771507912150447;0.440405934439024;0.660141237589805;1353;"protein kinase domain-containing protein"
"NRRL3_06935";522.519752175709;-0.151336535326879;0.196332192032398;-0.770818752443339;0.44081437044114;0.660653237422859;1005;"ketoreductase"
"NRRL3_02813";3.76021314316751;1.19378227203385;1.55013060222082;0.770117221299649;0.441230361378168;0.661076148715342;1416;"protein kinase domain-containing protein"
"NRRL3_03572";434.821152231808;0.130516927636116;0.169476117432011;0.770119882457628;0.441228782951275;0.661076148715342;375;"uncharacterized protein"
"NRRL3_11294";448.169724173698;0.12789651657918;0.166151775743753;0.76975714527679;0.441443965028353;0.661295909406481;438;"clathrin adaptor protein complex AP-2, subunit sigma"
"NRRL3_07322";6.52138540919933;0.977887553155264;1.27141687350355;0.769132118296156;0.441814883000134;0.661751229183617;1440;"major facilitator superfamily protein"
"NRRL3_00434";1177.7210687425;-0.1003489267903;0.130526947451307;-0.768798541218742;0.442012915025445;0.661947501268024;1059;"eukaryotic translation initiation factor 4E-like protein"
"NRRL3_02735";475.883073989894;-0.122271291362195;0.159068393425341;-0.768671190606971;0.442088531638263;0.661960415383797;1098;"acyl-CoA thioesterase-like protein"
"NRRL3_00177";33.8531390940829;0.419531651459683;0.546174703065356;0.768127211137937;0.442411612126495;0.662243469083759;1767;"carboxylesterase family protein"
"NRRL3_04057";1605.94908735408;-0.131546465739863;0.171249811008466;-0.7681553922028;0.442394871501306;0.662243469083759;606;"uncharacterized protein"
"NRRL3_04428";14.3444286017092;-0.596902583866164;0.77724503058406;-0.76797221002188;0.442503695167103;0.662280977271454;354;"hypothetical protein"
"NRRL3_07536";1982.65947296328;0.0869054403328256;0.113184735496343;0.767819440949556;0.442594462921754;0.662316505850348;4485;"essential protein involved in progression through mitosis"
"NRRL3_06867";166.851701823016;0.190333717346547;0.248011211378918;0.767439972928281;0.442819969941752;0.662553622500675;903;"alpha/beta hydrolase fold-1 domain-containing protein"
"NRRL3_05760";412.489565460774;-0.133688448607179;0.174257732200242;-0.767188043360712;0.442969720775922;0.662677337015426;2034;"dynactin subunit p62"
"NRRL3_00525";365.643139620717;0.139393657180374;0.181804131224125;0.766724365622539;0.443245413662116;0.662989393338687;1140;"CoA-transferase family III protein"
"NRRL3_06650";409.659293330385;-0.154909013906399;0.20210196050709;-0.766489417112627;0.443385146453634;0.662997674350539;1113;"S-adenosyl-L-methionine-dependent methyltransferase domain-containing protein"
"NRRL3_10518";330.96211191131;0.139613207737231;0.18214558838194;0.766492392033544;0.443383376997997;0.662997674350539;981;"3-oxo-5-alpha-steroid 4-dehydrogenase, C terminal domain-containing protein"
"NRRL3_01549";678.824563924427;-0.108864406716811;0.142290295117961;-0.765086660524253;0.444219942571341;0.663944524663049;390;"DNA-directed RNA polymerase II subunit Rpb11"
"NRRL3_04500";2215.18171074424;-0.083156626555553;0.108674799524729;-0.765187761276992;0.444159746400505;0.663944524663049;1695;"AMP-dependent synthetase/ligase domain-containing protein"
"NRRL3_10178";8.40217387816169;0.817043461388196;1.06776475393653;0.765190514461167;0.444158107198464;0.663944524663049;891;"mitochondrial inner membrane citrate transporter"
"NRRL3_10577";512.472170506963;-0.131437474008058;0.171909992828663;-0.764571458850894;0.444526769954697;0.664302633684568;1332;"succinate-hydroxymethylglutarate CoA-transferase "
"NRRL3_07107";831.79930204592;0.0999389553217264;0.130765910028153;0.764258477612479;0.444713224367048;0.66448077574033;1545;"DNA primase small subunit"
"NRRL3_06906";4014.98981414594;-0.0789555092175272;0.103342592576407;-0.764017112877738;0.444857044662626;0.664546161248903;2112;"long chain fatty acyl-CoA synthetase"
"NRRL3_07855";902.682679001848;0.110612156790051;0.144788022259848;0.763959304530988;0.444891494450105;0.664546161248903;3120;"hypothetical protein"
"NRRL3_10229";569.133508508265;-0.123499500578966;0.161768138654202;-0.763435257439417;0.445203859777449;0.664811748293936;729;"O-methyltransferase family 3 protein"
"NRRL3_11269";338.398153140361;-0.13963704346219;0.182905875956064;-0.76343661860121;0.445203048276703;0.664811748293936;183;"hypothetical protein"
"NRRL3_03251";149.286060424257;0.217357749199733;0.284818179996551;0.763145629265537;0.4453765501845;0.664887008571237;774;"YrdC domain-containing protein"
"NRRL3_08226";1420.76833627631;0.089039023492039;0.116676849557122;0.763125022915945;0.445388838147254;0.664887008571237;891;"Skp1/BTB/POZ domain-containing protein"
"NRRL3_09205";3703.96799776966;-0.0754382115850105;0.0988813038569892;-0.762916837080909;0.445512994203853;0.664971887572246;1851;"D-lactate dehydrogenase"
"NRRL3_08461";242.188120337141;-0.162598284453336;0.213216367196808;-0.762597574431287;0.445703431595004;0.665155657391669;786;"NAD(P)H-hydrate epimerase"
"NRRL3_02197";1701.03838705841;-0.0844665256169573;0.110838176879892;-0.762070687146795;0.446017816681077;0.665517908967855;2340;"fungal-specific transcription factor"
"NRRL3_07251";154.323594920171;0.202612348637901;0.265947057738487;0.761852191036964;0.446148226799218;0.665517908967855;909;"vacuolar protein sorting-associated protein 51-like protein"
"NRRL3_10514";116.291690496862;-0.235811679808527;0.30949683354791;-0.761919523070093;0.446108037140518;0.665517908967855;645;"tRNA-splicing endonuclease subunit Sen15 domain-containing protein"
"NRRL3_01041";610.415817590629;-0.111540293993445;0.146479190655951;-0.761475356970188;0.446373192453279;0.665752983340506;1053;"D-amino-acid oxidase-like protein"
"NRRL3_05298";778.042994450048;0.103463465777474;0.135895296181569;0.761346924320596;0.446449880037734;0.665766867590228;756;"ATP-dependent Clp protease proteolytic subunit"
"NRRL3_00067";20.0046738220608;0.503106372090444;0.661169902428033;0.760933566762298;0.446696748186804;0.665934002539803;4332;"ABC transporter"
"NRRL3_02857";172.937832407583;0.188024954180031;0.247096143422758;0.76093844110848;0.446693836644841;0.665934002539803;2271;"fungal-specific transcription factor"
"NRRL3_09095";339.13612771821;-0.14157964134643;0.186097382071528;-0.76078255250261;0.446786957296906;0.665968008002826;522;"mitochondrial DNA integrity and stability protein"
"NRRL3_03272";8.72486763769096;-0.804799712541778;1.05834078712018;-0.760435317561272;0.446994419108958;0.666176750409595;1626;"major facilitator superfamily, sugar/inositol transporter-like protein"
"NRRL3_00431";133.601934382878;0.214807816183814;0.28264890538293;0.75998106517623;0.447265903149302;0.666479675908818;1611;"tannase/feruloyl esterase family protein"
"NRRL3_04649";421.471315342623;0.130207968928282;0.171355692563592;0.759869526248507;0.447332578749851;0.666479675908818;585;"Ctr copper transporter family protein"
"NRRL3_07338";3.18606488066115;1.30510190711855;1.71790149203689;0.759707068867561;0.447429702429534;0.666523879045112;2421;"ferric reductase domain-containing protein"
"NRRL3_03092";531.053983182258;0.137870538535491;0.181560113189805;0.759365788626486;0.447633772784794;0.666594744614358;978;"C2H2 finger domain transcription factor "
"NRRL3_05058";1421.40322717691;-0.0995340399796224;0.13108425104985;-0.759313488710178;0.447665050475135;0.666594744614358;1050;"deoxycytidylate deaminase"
"NRRL3_10726";3.4010784742008;1.26918383587504;1.6715423717808;0.759289059793857;0.44767966048587;0.666594744614358;729;"hypothetical protein"
"NRRL3_00585";1941.59792775397;0.0832891355663147;0.109812286184847;0.758468277639845;0.448170696734169;0.667225350976393;2157;"tyrosine-specific protein phosphatase domain-containing protein"
"NRRL3_02010";894.388240570059;0.0999065394301161;0.131773002546919;0.758171533615493;0.448348300316737;0.667389206904139;1257;"vacuolar protein sorting-associate protein Vta1/callose synthase, N-terminal domain-containing protein"
"NRRL3_05325";1262.59997072027;0.0942542084517292;0.124369816354597;0.757854367035456;0.448538171138234;0.667571271127713;2391;"essential protein kinase"
"NRRL3_10024";143.791242895213;-0.19663645135448;0.259551207730708;-0.757601758333931;0.448689427233427;0.667595276388118;510;"fungal-specific transcription factor"
"NRRL3_11202";53.6350399316691;-0.388635624205252;0.512951841999411;-0.757645440340768;0.448663269414137;0.667595276388118;936;"dual specificity phosphatase-like protein"
"NRRL3_05311";153.172763700017;-0.200108434833771;0.264248164915501;-0.757274643317807;0.448885338957764;0.667786214128525;1389;"hypothetical protein"
"NRRL3_02405";44.4938238647448;-0.504388950731066;0.666232228177049;-0.757076781036517;0.449003863773809;0.667861986745296;939;"zinc finger domain-containing protein, C2H2-type"
"NRRL3_02084";23120.0369481135;-0.0769497742205164;0.101668591991019;-0.756868691830743;0.449128533948353;0.667946875969849;1347;"tubulin alpha chain"
"NRRL3_05187";89.5634296067389;0.244264822009541;0.322996806297903;0.756245316507101;0.449502127398022;0.668401884246781;1695;"hypothetical protein"
"NRRL3_00583";3605.52488282747;-0.0797683054722674;0.105602867975884;-0.755361165858526;0.4500323075344;0.668679227404138;3081;"nucleoporin"
